  -21.383  -3.0654633   0.0685247   0.0814000
  -20.306  -2.5801028   0.0444847   0.0495668
  -19.191  -2.2969721   0.0316303   0.0341162
  -18.094  -2.2037608   0.0338373   0.0366982
  -16.947  -2.1003195   0.0604575   0.0702561
  -15.876  -1.7932905   0.1100924   0.1478396
