  -22.874  -4.7407928   0.1548737   0.2429675
  -22.202  -3.5406160   0.0735861   0.0886501
  -21.538  -2.9240603   0.0397901   0.0438067
  -20.875  -2.6361774   0.0294270   0.0315667
  -20.257  -2.5375994   0.0283510   0.0303319
  -19.688  -2.8199852   0.0746874   0.0902553
