  -23.012  -4.5777441   0.1375081   0.2023771
  -22.185  -3.3724774   0.0424581   0.0470632
  -21.376  -2.7723523   0.0249441   0.0264646
  -20.735  -2.7633118   0.0619390   0.0722660
  -19.657  -4.5673940   0.3123093 999.9000244
  -18.616  -5.0850014   0.2780977   0.9877229
